personId,playerName,total_shots,actual_points,exp_points,points_diff,pct_diff
1629659,Horton-Tucker,291,307,337.97452568865447,-30.974525688654467,-9.164724465045564
1630695,Potter,135,145,159.72503984839804,-14.72503984839804,-9.218935035498362
1628464,Theis,129,131,144.35310313176106,-13.35310313176106,-9.25024148400745
1641710,Black,621,586,646.0507138843731,-60.05071388437307,-9.295032052979064
1641724,Howard,262,251,276.8989016768568,-25.89890167685678,-9.353163912308245
1642268,Collier,555,510,563.8101055195526,-53.81010551955262,-9.543995319135572
1641824,Buzelis,555,600,663.8084837475484,-63.808483747548394,-9.612469437362728
1631246,Williams Jr.,167,160,177.5163994812691,-17.516399481269104,-9.867426817007512
1629646,Bassey,117,136,150.91209156463157,-14.912091564631567,-9.881244503062323
1631218,Jackson-Davis,302,348,386.3863309828342,-38.38633098283418,-9.934676399765175
1631172,Dieng,125,131,145.45306497103041,-14.453064971030415,-9.936514991113505
1630172,Williams,516,506,562.3608757054055,-56.36087570540553,-10.022172224016533
1641722,Hawkins,556,524,582.3773115761118,-58.377311576111765,-10.02395013957905
